COD_DEPARTAMENTO;SEXO;MANERA_MUERTE;Muertes;DEPARTAMENTO
73;Femenino;Estudio;10;TOLIMA
73;Femenino;Estudio;10;TOLIMA
73;Femenino;Estudio;10;TOLIMA
73;Femenino;Estudio;10;TOLIMA
73;Femenino;Estudio;10;TOLIMA
73;Femenino;Estudio;10;TOLIMA
73;Femenino;Estudio;10;TOLIMA
73;Femenino;Estudio;10;TOLIMA
73;Femenino;Estudio;10;TOLIMA
73;Femenino;Estudio;10;TOLIMA
73;Femenino;Estudio;10;TOLIMA
73;Femenino;Estudio;10;TOLIMA
73;Femenino;Estudio;10;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Homicidio;27;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Natural;3346;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Sin Determinar;11;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;Femenino;Suicidio;24;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
73;No Definido;Estudio;2;TOLIMA
76;Masculino;Accidente;1081;BUENAVENTURA D.E.
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Accidente;1081;VALLE DEL CAUCA
76;Masculino;Estudio;4;BUENAVENTURA D.E.
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Estudio;4;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;BUENAVENTURA D.E.
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Homicidio;2188;VALLE DEL CAUCA
76;Masculino;Natural;12209;BUENAVENTURA D.E.
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Natural;12209;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;BUENAVENTURA D.E.
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Sin Determinar;144;VALLE DEL CAUCA
76;Masculino;Suicidio;194;BUENAVENTURA D.E.
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Masculino;Suicidio;194;VALLE DEL CAUCA
76;Femenino;Accidente;365;BUENAVENTURA D.E.
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Accidente;365;VALLE DEL CAUCA
76;Femenino;Estudio;3;BUENAVENTURA D.E.
76;Femenino;Estudio;3;VALLE DEL CAUCA
76;Femenino;Estudio;3;VALLE DEL CAUCA
76;Femenino;Estudio;3;VALLE DEL CAUCA
76;Femenino;Estudio;3;VALLE DEL CAUCA
76;Femenino;Estudio;3;VALLE DEL CAUCA
76;Femenino;Estudio;3;VALLE DEL CAUCA
76;Femenino;Estudio;3;VALLE DEL CAUCA
76;Femenino;Estudio;3;VALLE DEL CAUCA
76;Femenino;Estudio;3;VALLE DEL CAUCA
76;Femenino;Estudio;3;VALLE DEL CAUCA
76;Femenino;Estudio;3;VALLE DEL CAUCA
76;Femenino;Estudio;3;VALLE DEL CAUCA
76;Femenino;Estudio;3;VALLE DEL CAUCA
76;Femenino;Estudio;3;VALLE DEL CAUCA
76;Femenino;Estudio;3;VALLE DEL CAUCA
76;Femenino;Estudio;3;VALLE DEL CAUCA
76;Femenino;Estudio;3;VALLE DEL CAUCA
76;Femenino;Estudio;3;VALLE DEL CAUCA
76;Femenino;Estudio;3;VALLE DEL CAUCA
76;Femenino;Estudio;3;VALLE DEL CAUCA
76;Femenino;Estudio;3;VALLE DEL CAUCA
76;Femenino;Estudio;3;VALLE DEL CAUCA
76;Femenino;Estudio;3;VALLE DEL CAUCA
76;Femenino;Estudio;3;VALLE DEL CAUCA
76;Femenino;Estudio;3;VALLE DEL CAUCA
